@relation adult-modded

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
63,Private,287277,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,<=50K
56,Private,205735,2,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,<=50K
54,Private,343242,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,>50K
45,Private,343377,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
45,Private,202560,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,>50K
39,Private,204501,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
58,Private,290661,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
47,Private,211239,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
23,Private,167692,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,<=50K
31,Private,574005,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,>50K
22,Private,54560,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,<=50K
31,Private,91666,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,<=50K
18,Private,39302,8,Never-married,Other-service,Own-child,White,Female,0,0,12,<=50K
40,Private,235786,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
17,Private,438996,6,Never-married,Other-service,Other-relative,White,Male,0,0,40,<=50K
46,Private,224559,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,>50K
39,Self-emp-inc,122353,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,>50K
35,Private,169104,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
34,?,330301,4,Separated,?,Unmarried,Black,Female,0,0,40,<=50K
28,Private,189257,5,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,24,<=50K
21,Private,221955,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,<=50K
21,Private,263886,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,<=50K
25,Private,165622,14,Never-married,Sales,Not-in-family,White,Male,0,0,55,<=50K
53,?,199665,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,>50K
42,Private,37869,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
51,Self-emp-inc,194995,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
52,Federal-gov,192065,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
38,Self-emp-inc,308686,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,>50K
50,State-gov,211319,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,<=50K
19,Private,66619,9,Never-married,Other-service,Own-child,White,Male,0,0,37,<=50K
46,Private,332355,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
43,Local-gov,105862,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,40,>50K
61,?,226989,10,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,<=50K
50,Private,200783,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K
31,Private,128065,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,>50K
40,Local-gov,303212,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
33,Self-emp-not-inc,48520,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
47,Private,102628,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,>50K
29,Private,93662,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,<=50K
41,Self-emp-not-inc,112362,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,38,<=50K
35,Private,141420,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
28,Private,177036,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,<=50K
25,Private,469697,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,<=50K
33,Self-emp-not-inc,270889,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,<=50K
46,Private,331776,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
59,Private,140569,10,Separated,Sales,Not-in-family,White,Male,14084,0,60,>50K
27,Private,188941,10,Married-civ-spouse,Tech-support,Husband,White,Male,3908,0,40,<=50K
19,Private,124486,8,Never-married,Other-service,Own-child,White,Male,0,1602,20,<=50K
55,Private,141326,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
61,Private,183355,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
41,Private,239296,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,50,>50K
46,Local-gov,126754,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
59,?,291856,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
37,Self-emp-inc,199265,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
41,Local-gov,213154,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,<=50K
67,Private,123393,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
53,Private,196278,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,<=50K
62,?,31577,9,Married-civ-spouse,?,Husband,White,Male,0,0,18,<=50K
25,Private,207621,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
38,Local-gov,172016,13,Divorced,Prof-specialty,Own-child,Black,Female,0,0,40,<=50K
46,Private,117310,12,Widowed,Tech-support,Unmarried,White,Female,6497,0,40,<=50K
37,Private,179671,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
61,Private,189932,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,<=50K
70,?,97831,9,Widowed,?,Unmarried,White,Female,0,0,4,<=50K
51,Private,85423,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,>50K
20,Private,166302,9,Never-married,Sales,Own-child,White,Female,0,0,20,<=50K
42,Private,265698,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
47,Private,175958,10,Separated,Other-service,Not-in-family,White,Male,0,0,21,<=50K
22,Private,99829,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,<=50K
60,Private,127084,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2042,34,<=50K
41,Private,648223,2,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,40,<=50K
28,Private,55360,10,Never-married,Sales,Not-in-family,Black,Male,0,0,50,<=50K
56,Local-gov,191754,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
22,Private,100345,13,Never-married,Craft-repair,Not-in-family,White,Male,13550,0,55,>50K
69,Self-emp-not-inc,204645,10,Married-civ-spouse,Craft-repair,Husband,White,Male,9386,0,72,>50K
18,Private,154089,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,<=50K
45,Local-gov,278303,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
22,Private,119742,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,<=50K
37,Private,421633,11,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,<=50K
49,Private,140121,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,<=50K
37,Federal-gov,238980,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,<=50K
68,?,461484,10,Married-civ-spouse,?,Husband,White,Male,0,1648,10,>50K
32,Private,273241,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
42,Self-emp-not-inc,444134,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,<=50K
45,Private,331643,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
18,Private,150817,8,Never-married,Protective-serv,Own-child,White,Female,0,0,45,<=50K
44,Private,190531,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,35,<=50K
58,Local-gov,53481,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,<=50K
27,Private,190784,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,45,<=50K
71,Self-emp-not-inc,322789,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,35,<=50K
40,Private,289748,13,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,48,<=50K
36,Private,408229,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,<=50K
39,Private,165186,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,<=50K
42,Local-gov,247082,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,50,>50K
27,Private,172009,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
18,Private,478380,7,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
43,Private,125461,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,>50K
27,Private,239130,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,2444,40,>50K
44,?,118484,15,Married-civ-spouse,?,Husband,White,Male,0,0,80,<=50K
65,?,149131,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,>50K
31,Private,103596,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,<=50K
62,?,68461,16,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K
58,Self-emp-inc,120384,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
37,Private,103323,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
67,Self-emp-not-inc,94809,10,Widowed,Other-service,Not-in-family,White,Female,2346,0,33,<=50K
57,Private,301514,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
33,Private,23871,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,<=50K
57,Private,180920,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
42,Self-emp-not-inc,43909,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,<=50K
31,Private,232475,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
22,State-gov,292933,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,<=50K
28,?,196971,13,Never-married,?,Not-in-family,White,Female,0,0,43,<=50K
38,State-gov,156866,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,40,>50K
33,Self-emp-not-inc,175502,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,<=50K
42,Private,99254,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,>50K
51,Local-gov,199688,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
53,Federal-gov,109982,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
34,Private,581071,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,>50K
20,Private,286391,10,Never-married,Adm-clerical,Own-child,White,Female,2176,0,20,<=50K
45,Private,167617,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
61,Local-gov,153264,9,Widowed,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
41,Private,230959,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K
42,Private,69019,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K
27,Private,149624,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,<=50K
52,Private,155278,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
44,Private,68729,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1902,40,>50K
58,?,150031,10,Never-married,?,Not-in-family,White,Female,0,0,40,<=50K
63,Federal-gov,334418,2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
32,Private,199529,10,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,<=50K
67,Self-emp-inc,73559,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,50,>50K
33,?,171637,9,Married-civ-spouse,?,Own-child,White,Female,0,0,20,<=50K
36,Private,161141,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
29,Private,30069,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,<=50K
46,Private,309895,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
22,Private,156933,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,<=50K
32,Private,37232,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
33,Private,108328,10,Never-married,Adm-clerical,Not-in-family,White,Female,6849,0,50,<=50K
44,Self-emp-not-inc,75065,8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,<=50K
35,Private,126569,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
41,Local-gov,112797,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,<=50K
46,Private,147519,10,Divorced,Sales,Not-in-family,White,Female,0,0,80,<=50K
42,Self-emp-not-inc,200574,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,<=50K
53,Private,209022,7,Divorced,Other-service,Not-in-family,White,Female,0,0,37,<=50K
80,Self-emp-not-inc,248568,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,<=50K
37,Federal-gov,197284,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
24,Private,52242,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,>50K
32,State-gov,119033,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
17,Local-gov,170916,6,Never-married,Protective-serv,Own-child,White,Female,0,1602,40,<=50K
39,Self-emp-not-inc,274683,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,>50K
23,?,69510,13,Never-married,?,Not-in-family,White,Male,0,0,50,<=50K
29,Private,31935,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
56,Private,183169,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,<=50K
23,Private,187447,10,Separated,Other-service,Own-child,White,Male,0,0,40,<=50K
33,Private,165814,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,<=50K
56,?,192325,10,Divorced,?,Not-in-family,White,Female,0,0,20,<=50K
31,Private,91666,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,<=50K
17,Private,143791,6,Never-married,Other-service,Own-child,Black,Female,0,0,12,<=50K
42,Self-emp-inc,119281,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
29,Private,231601,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
18,Private,25837,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,15,<=50K
57,Private,372967,6,Divorced,Adm-clerical,Other-relative,White,Female,0,0,70,<=50K
19,Private,239057,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
21,Private,202214,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K
39,Private,70240,10,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,<=50K
32,Private,186824,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,<=50K
25,Private,215188,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
20,?,447210,10,Never-married,?,Own-child,White,Female,0,0,20,<=50K
52,State-gov,334273,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
56,Private,139616,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,>50K
35,Private,306868,10,Never-married,Sales,Not-in-family,White,Male,0,0,65,<=50K
26,Private,139098,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,<=50K
42,Private,40151,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,<=50K
21,Private,33831,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
28,Local-gov,50512,13,Never-married,Prof-specialty,Not-in-family,White,Female,2202,0,50,<=50K
59,Private,32954,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,<=50K
36,Private,136629,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
29,Private,87905,9,Divorced,Other-service,Not-in-family,White,Male,10520,0,40,>50K
52,State-gov,109600,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,4787,0,44,>50K
60,Private,33266,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
48,Private,173938,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
27,Private,132191,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
45,State-gov,252208,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
24,Private,140001,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
41,State-gov,109762,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
55,?,193895,9,Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
35,Private,177121,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,<=50K
67,Self-emp-not-inc,431426,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,<=50K
40,Private,156526,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
20,Private,245297,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,<=50K
30,Private,110622,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K
29,Private,116662,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
23,Local-gov,177265,9,Never-married,Other-service,Own-child,White,Female,0,0,45,<=50K
44,Private,201599,7,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,<=50K
50,Federal-gov,111700,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,<=50K
42,Local-gov,175674,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
38,Private,237608,13,Never-married,Sales,Not-in-family,White,Female,0,2444,45,>50K
27,Private,208249,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,<=50K
23,Private,274424,7,Separated,Other-service,Unmarried,White,Female,0,0,40,<=50K
32,Private,553405,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,>50K
31,Self-emp-not-inc,175509,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,60,<=50K
32,Private,167990,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
37,Private,265144,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
44,Self-emp-not-inc,106900,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
54,State-gov,188809,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,>50K
37,Private,167482,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
33,Private,228931,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,>50K
31,Local-gov,209103,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3464,0,45,<=50K
34,Private,191291,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
37,Private,95654,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,<=50K
43,Private,336042,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
33,Private,104509,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
43,Private,248094,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,>50K
50,Self-emp-not-inc,132716,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,>50K
18,Private,92112,9,Never-married,Other-service,Own-child,White,Female,0,0,30,<=50K
50,Private,136836,9,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,<=50K
46,?,162034,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
52,Private,185407,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,>50K
24,Self-emp-not-inc,83374,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,30,>50K
60,Private,36077,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
21,Private,25265,10,Never-married,Other-service,Own-child,White,Male,0,0,18,<=50K
24,Private,122166,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
37,Local-gov,65291,11,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,<=50K
36,Private,91037,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
29,Private,93662,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,<=50K
58,Private,205410,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
31,Private,207100,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,<=50K
49,Private,268090,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,>50K
30,Private,159442,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
55,Private,172642,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
20,Private,175069,10,Never-married,Sales,Own-child,White,Male,1055,0,30,<=50K
44,Private,252202,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
33,Private,35309,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K
56,Self-emp-inc,170287,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
28,Private,184477,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K
39,State-gov,343646,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,>50K
32,Private,462255,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
28,State-gov,445824,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
23,Private,204209,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,<=50K
27,State-gov,56365,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,<=50K
39,Private,297449,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
81,Self-emp-not-inc,137018,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,<=50K
32,Self-emp-not-inc,399088,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1340,45,<=50K
18,Private,150817,8,Never-married,Protective-serv,Own-child,White,Female,0,0,45,<=50K
63,State-gov,89451,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
29,Private,405177,6,Separated,Sales,Unmarried,White,Female,0,0,40,<=50K
36,Private,128516,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,<=50K
26,Private,29488,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,>50K
21,Private,178255,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,<=50K
27,Private,239130,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,2444,40,>50K
58,Private,343957,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,<=50K
52,Private,190762,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
44,Private,244974,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
20,?,210781,10,Never-married,?,Own-child,White,Female,0,0,10,<=50K
44,Private,151985,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,>50K
22,Private,267945,10,Never-married,Sales,Own-child,White,Female,0,0,16,<=50K
28,Local-gov,332249,9,Separated,Transport-moving,Own-child,White,Male,0,0,45,<=50K
51,Self-emp-not-inc,388496,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,>50K
39,Local-gov,164156,12,Divorced,Other-service,Unmarried,White,Female,0,0,55,<=50K
35,Private,285102,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,>50K
38,Private,256864,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,>50K
34,Private,287315,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
52,Private,188644,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,<=50K
47,Local-gov,153536,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,>50K
30,Private,159442,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
68,?,461484,10,Married-civ-spouse,?,Husband,White,Male,0,1648,10,>50K
25,Private,111675,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,<=50K
36,Self-emp-not-inc,219155,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
40,Private,198270,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,<=50K
28,Private,51672,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,<=50K
28,Private,132686,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,<=50K
35,Private,174856,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2885,0,40,<=50K
35,Private,82552,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
19,Local-gov,53220,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,<=50K
22,?,122048,10,Never-married,?,Own-child,White,Female,0,0,35,<=50K
65,?,486436,10,Married-civ-spouse,?,Husband,White,Male,0,0,45,>50K
27,Private,101364,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
29,Private,337953,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
28,Private,271012,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
54,Self-emp-not-inc,226497,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
19,Self-emp-not-inc,206599,10,Never-married,Other-service,Own-child,White,Female,0,0,22,<=50K
71,Private,216608,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
28,Private,191342,10,Never-married,Sales,Not-in-family,Other,Male,0,0,40,<=50K
18,?,91670,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K
77,Self-emp-not-inc,101575,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,12,<=50K
20,Private,203240,5,Never-married,Sales,Own-child,White,Female,0,0,32,<=50K
28,State-gov,445824,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
44,Local-gov,124924,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,<=50K
27,Private,68848,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,<=50K
30,Private,274577,12,Never-married,Sales,Unmarried,Black,Female,0,0,40,<=50K
