@relation adult-modded-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
17,Local-gov,39815,6,Never-married,Other-service,Own-child,White,Female,0,0,25,<=50K
65,Private,344152,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5556,0,50,>50K
39,Local-gov,116666,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,4650,0,48,<=50K
37,Private,176967,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
41,Private,113324,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
21,Private,118401,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,<=50K
38,Private,189623,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,>50K
28,Private,32291,13,Never-married,Prof-specialty,Not-in-family,White,Female,2174,0,40,<=50K
36,Private,149419,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,55,<=50K
53,Self-emp-inc,110445,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
28,Local-gov,312372,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,<=50K
29,Private,184596,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3942,0,50,<=50K
24,Private,192812,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
40,Self-emp-not-inc,237293,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,>50K
41,State-gov,52131,9,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,<=50K
41,Private,217455,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
41,Private,317539,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,<=50K
46,Private,309895,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
40,Private,192344,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
34,?,73296,7,Never-married,?,Not-in-family,Black,Female,0,0,40,<=50K
28,Private,271012,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
33,Private,136331,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
28,Private,189257,5,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,24,<=50K
41,Private,88368,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,<=50K
17,?,143331,7,Never-married,?,Own-child,White,Male,0,0,40,<=50K
64,Private,237581,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,>50K
25,Self-emp-inc,90752,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,<=50K
22,Private,148294,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,<=50K
19,Private,206399,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,<=50K
49,Private,165468,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,>50K
30,Private,221178,9,Separated,Other-service,Other-relative,White,Male,0,0,28,<=50K
73,Private,35370,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,>50K
55,Private,173422,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
28,Private,188171,12,Never-married,Transport-moving,Own-child,White,Male,0,0,60,<=50K
27,Private,267989,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
35,Private,241126,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
39,Private,147548,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
32,Local-gov,186784,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,45,<=50K
27,Private,190784,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,45,<=50K
18,Private,27780,9,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
30,Local-gov,44566,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
52,State-gov,447579,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
23,Private,607118,9,Never-married,Other-service,Own-child,Black,Male,0,0,36,<=50K
31,?,317761,13,Never-married,?,Not-in-family,White,Male,0,0,40,<=50K
19,Self-emp-not-inc,206599,10,Never-married,Other-service,Own-child,White,Female,0,0,22,<=50K
34,Private,71865,5,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,<=50K
23,Private,380544,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
39,Local-gov,327164,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K
52,Private,225339,9,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,35,<=50K
57,Private,201159,12,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,<=50K
51,State-gov,341548,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
21,?,121694,4,Never-married,?,Own-child,White,Male,0,0,40,<=50K
60,Private,57371,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
50,Local-gov,129311,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
29,Private,152951,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
61,Self-emp-inc,98350,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
36,?,187983,9,Never-married,?,Unmarried,White,Female,0,0,40,<=50K
34,Private,253438,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
21,Private,108687,10,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
42,Self-emp-inc,223566,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,<=50K
27,Private,196044,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
44,Private,13769,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K
34,Private,245211,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
45,Private,331643,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
26,?,176077,10,Never-married,?,Unmarried,White,Female,0,0,40,<=50K
37,Private,248919,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,66,<=50K
25,Private,111058,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,<=50K
60,Private,239576,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,<=50K
18,Private,271935,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,<=50K
27,Private,189775,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
19,Private,292136,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,30,<=50K
62,?,72486,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,24,<=50K
44,Private,170924,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,>50K
23,State-gov,287988,13,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,>50K
60,Private,123218,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
18,Private,83492,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
42,Self-emp-inc,119281,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
50,Private,33304,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
68,Private,192829,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,43,<=50K
25,Private,104662,9,Never-married,Other-service,Unmarried,White,Female,0,0,22,<=50K
17,Private,100828,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,<=50K
28,Federal-gov,341709,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
56,Federal-gov,130454,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
47,Self-emp-inc,120131,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
38,Private,183279,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,<=50K
64,Local-gov,202984,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,40,<=50K
40,Private,289748,13,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,48,<=50K
53,Local-gov,248834,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
42,Local-gov,209818,13,Divorced,Prof-specialty,Other-relative,White,Female,0,0,55,<=50K
20,State-gov,161978,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,<=50K
55,Private,98361,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,>50K
56,Self-emp-not-inc,67841,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
40,Private,117523,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
32,Private,101352,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,32,>50K
34,Private,136862,2,Never-married,Other-service,Other-relative,White,Female,0,0,40,<=50K
48,Private,247895,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,>50K
37,Local-gov,212005,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
41,Private,165304,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
29,Private,140863,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
23,Local-gov,442359,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1092,40,<=50K
42,Private,209370,9,Separated,Sales,Not-in-family,White,Female,0,0,30,<=50K
70,?,147558,13,Divorced,?,Not-in-family,White,Female,0,0,7,<=50K
39,Private,112264,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
20,Private,69911,10,Never-married,Sales,Own-child,White,Female,0,0,15,<=50K
50,State-gov,289207,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,>50K
24,Private,223367,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,<=50K
22,Private,81145,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,<=50K
36,Self-emp-not-inc,84848,9,Separated,Other-service,Not-in-family,White,Female,0,0,16,<=50K
56,State-gov,153451,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
45,Private,302677,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,1340,50,<=50K
46,Federal-gov,344415,14,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,1887,40,>50K
52,Private,114228,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,40,<=50K
48,Private,278039,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
35,Private,302604,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
18,Private,347336,8,Never-married,Other-service,Own-child,White,Male,0,0,12,<=50K
54,Private,91882,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,<=50K
39,Local-gov,164156,12,Divorced,Other-service,Unmarried,White,Female,0,0,55,<=50K
32,Private,273241,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
28,Self-emp-inc,115705,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
25,Self-emp-not-inc,136450,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,>50K
24,Private,233499,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
47,Private,162034,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
40,Self-emp-not-inc,98985,9,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,50,<=50K
47,Federal-gov,137917,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,>50K
61,Private,149405,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,<=50K
24,Private,81145,10,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
28,Private,112425,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
27,Private,183511,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
24,Private,56121,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
51,Private,125796,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,<=50K
33,Private,171892,12,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,42,<=50K
39,Private,75995,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,<=50K
38,Private,193961,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
19,Private,235849,9,Never-married,Transport-moving,Own-child,White,Male,0,0,35,<=50K
58,Private,187067,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,<=50K
55,Private,259532,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
29,Local-gov,175262,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,35,<=50K
37,Private,103323,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
33,Self-emp-not-inc,270889,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,<=50K
31,Private,256609,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
23,Private,187447,10,Separated,Other-service,Own-child,White,Male,0,0,40,<=50K
45,State-gov,199326,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
54,?,187221,4,Never-married,?,Not-in-family,White,Female,0,0,25,<=50K
42,Private,196029,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,>50K
50,State-gov,289207,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,>50K
28,Private,147889,6,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
24,Private,239663,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
